date,education,skill,entertainment,selfDevelopment,sleep,currentLoggedInUser
3/12/2022,60.1,0,346,0,336.95,hhANBj74wiclvfuDLGfuDlFZgJ62
3/13/2022,0,0,120,0,387.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/14/2022,158.1333333,0,79,0,452.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/15/2022,112.0666667,0,215,30.03333333,401.35,hhANBj74wiclvfuDLGfuDlFZgJ62
3/16/2022,275.6666667,0,211.2,0,442.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/17/2022,196.75,0,357.2,0,337.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/18/2022,331.1833333,0,426,0,411.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/19/2022,0,0,675.6666667,0,431.45,hhANBj74wiclvfuDLGfuDlFZgJ62
3/20/2022,242.7833333,0,93,0,443.35,hhANBj74wiclvfuDLGfuDlFZgJ62
3/21/2022,307.0666667,0,114,38.08333333,482.55,hhANBj74wiclvfuDLGfuDlFZgJ62
3/22/2022,182.65,0,332,0,390.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/23/2022,265.85,0,336,4.7,388.2,hhANBj74wiclvfuDLGfuDlFZgJ62
3/24/2022,212.8166667,0,194,0,436.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/25/2022,152.9833333,0,126,0,364.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/26/2022,0,0,303,0,520.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/27/2022,0,0,279,0,393.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/28/2022,228.8166667,0,48,0,430.5,hhANBj74wiclvfuDLGfuDlFZgJ62
3/29/2022,311.75,0,135,0,472.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/30/2022,210.9,0,151,15.75,379.55,hhANBj74wiclvfuDLGfuDlFZgJ62
3/31/2022,0,0,411,0,277.3,hhANBj74wiclvfuDLGfuDlFZgJ62
4/1/2022,67.6,0,455,0,471.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/2/2022,0,0,514,0,288.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/3/2022,218.95,0,14,0,402.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/4/2022,523.6333333,0,61,0,476.7,hhANBj74wiclvfuDLGfuDlFZgJ62
4/5/2022,76,0,203,0,476.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/6/2022,327.1333333,0,330,0,388.8,hhANBj74wiclvfuDLGfuDlFZgJ62
4/7/2022,85.1,0,331,0,444.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/8/2022,189.8333333,0,281,0,491.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/9/2022,0,0,856,0,390.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/10/2022,204.4666667,0,162,0,432.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/11/2022,91.23333333,0,291,0,421.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/12/2022,69.65,0,335.6666667,0,477.55,hhANBj74wiclvfuDLGfuDlFZgJ62
4/13/2022,244.4,0,173.4333333,48.65,371.05,hhANBj74wiclvfuDLGfuDlFZgJ62
4/14/2022,65.23333333,0,237,0,405.8,hhANBj74wiclvfuDLGfuDlFZgJ62
4/15/2022,0,0,390.55,0,492.5,hhANBj74wiclvfuDLGfuDlFZgJ62
4/16/2022,0,0,388.8666667,52.95,409.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/17/2022,191.4833333,0,90.4,13,536.9,hhANBj74wiclvfuDLGfuDlFZgJ62
4/18/2022,120.9333333,0,261,0,443.6,hhANBj74wiclvfuDLGfuDlFZgJ62
4/19/2022,245.4333333,0,177,0,401.2,hhANBj74wiclvfuDLGfuDlFZgJ62
4/20/2022,100.7833333,0,107,18,450.3,hhANBj74wiclvfuDLGfuDlFZgJ62
4/21/2022,247.6666667,0,222,0,367.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/22/2022,478.9833333,0,224,0,427.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/23/2022,0,0,376.1333333,0,355.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/24/2022,126.4666667,0,231.7833333,0,501.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/25/2022,275.1,0,298.6833333,0,428.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/26/2022,0,0,508,0,385.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/27/2022,77.21666667,0,242.75,0,412.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/28/2022,122.9666667,0,50,0,449.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/29/2022,122.9666667,0,832,0,441.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/30/2022,122.9666667,0,149,0,419.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/1/2022,0,0,402.8666667,0,463.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/2/2022,0,0,285.6333333,0,451.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/3/2022,66.28333333,0,391.45,0,460.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/4/2022,52.5,0,254.9166667,0,381.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/5/2022,0,0,611.2833333,0,554.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/6/2022,0,0,374.0333333,0,421.85,hhANBj74wiclvfuDLGfuDlFZgJ62
5/7/2022,0,11.53333333,221.5333333,0,430.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/8/2022,0,0,227,61.96666667,391.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/9/2022,0,0,246.6333333,0,385.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/10/2022,0,118.0666667,354.9833333,0,528.3,hhANBj74wiclvfuDLGfuDlFZgJ62
5/11/2022,0,32.48333333,284.7166667,0,508.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/12/2022,0,44.2,144,0,485.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/13/2022,0,0,435.35,0,447.15,hhANBj74wiclvfuDLGfuDlFZgJ62
5/14/2022,0,43.46666667,680.2333333,0,498.25,hhANBj74wiclvfuDLGfuDlFZgJ62
5/15/2022,0,0,419.5666667,0,373.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/16/2022,0,59.66666667,145,0,462.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/17/2022,173.1166667,46.23333333,99,0,515.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/18/2022,25.85,0,188,0,440.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/19/2022,0,0,470,0,478,hhANBj74wiclvfuDLGfuDlFZgJ62
5/20/2022,0,0,191,0,401.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/21/2022,0,0,257.8833333,0,461.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/22/2022,0,0,580.2083333,0,393.85,hhANBj74wiclvfuDLGfuDlFZgJ62
5/23/2022,0,69.85,575.85,0,552.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2022,0,0,788.8333333,0,322,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2022,0,0,494.3,0,505.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2022,0,52.86666667,215.8166667,0,519.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2022,0,0,471.7666667,0,459,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2022,0,0,249.4833333,0,411.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2022,0,68.33333333,487,0,462.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2022,0,170.95,297.5333333,46,504.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2022,0,130.5,156.3166667,32,534.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2022,0,197.2333333,256.5666667,141.4666667,372.3,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2022,0,264.6666667,211.5166667,0,448.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2022,0,256.4833333,142.4666667,100.75,427.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2022,0,0,439.95,25.53333333,352.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2022,0,164.5166667,171.85,120.9666667,601.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2022,64.71666667,279.2,219.45,43.05,400.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2022,172.7166667,60.05,175.1666667,16.91666667,459.3,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2022,0,332.7666667,153.8666667,102.7,465.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2022,0,0,191.55,80.96666667,450.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2022,0,181.7833333,142.3166667,20.23333333,415.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2022,0,48.65,313.3,24.5,272.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2022,0,119.0166667,157.6333333,27.66666667,490.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2022,0,148.75,132.85,0,558.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2022,0,233.9666667,138.8166667,83.73333333,419.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2022,0,186.2,227.9833333,38.41666667,363.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2022,0,0,245,0,312.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2022,0,130.2166667,95,30.93333333,500.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2022,0,199.75,130.55,167.3,521.15,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2022,0,260.45,102,103.9333333,389.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2022,0,136.4333333,135,138.5,541.3,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2022,0,114.45,106.7666667,30.35,392.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2022,0,0,480.2833333,0,572.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2022,0,260.0333333,109,60.1,454.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2022,0,275.8833333,370.9333333,96.48333333,483.55,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2022,0,177.95,315.6333333,0,392.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2022,0,94.41666667,199.55,94.53333333,494.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2022,0,104.95,112.6166667,60.88333333,463.45,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2022,0,118.3333333,223.6,0,417.1,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2022,0,103.85,398.2166667,60.41666667,313.25,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2022,0,0,271.6833333,0,303.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2022,0,0,229.5333333,0,379.45,hhANBj74wiclvfuDLGfuDlFZgJ62
7/2/2022,0,0,476.3666667,0,630,hhANBj74wiclvfuDLGfuDlFZgJ62
7/3/2022,0,0,520.15,0,611.35,hhANBj74wiclvfuDLGfuDlFZgJ62
7/4/2022,0,0,348.2833333,0,492.6072222,hhANBj74wiclvfuDLGfuDlFZgJ62
7/5/2022,0,0,517,0,607.4,hhANBj74wiclvfuDLGfuDlFZgJ62
7/6/2022,0,91.93333333,313.7,39.23333333,471.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/7/2022,0,0,0,120.3166667,547.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/8/2022,0,70.53333333,460.2333333,0,632.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/9/2022,0,0,288.4333333,0,406.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/10/2022,0,0,190.0333333,80.38333333,550.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/11/2022,0,223.7666667,60,61.51666667,489.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/12/2022,0,175.0666667,287,26.81666667,446.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/13/2022,0,79.51666667,310.9333333,0,441.45,hhANBj74wiclvfuDLGfuDlFZgJ62
7/14/2022,0,21.83333333,288.9833333,0,414.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/15/2022,0,49.13333333,323.1166667,0,450.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/16/2022,0,0,646.3333333,0,552.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/17/2022,0,126.05,101,0,484.15,hhANBj74wiclvfuDLGfuDlFZgJ62
7/18/2022,0,241.1,155.8666667,134.3,549.95,hhANBj74wiclvfuDLGfuDlFZgJ62
7/19/2022,0,84.21666667,172.4833333,33.3,360.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/20/2022,0,0,346.3166667,0,301,hhANBj74wiclvfuDLGfuDlFZgJ62
7/21/2022,0,29.06666667,208.7833333,39.38333333,426.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/22/2022,0,0,332.1666667,20.8,436.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/23/2022,0,0,243.1666667,0,514.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/24/2022,0,0,123,29.28333333,523.6,hhANBj74wiclvfuDLGfuDlFZgJ62
7/25/2022,0,171.2,31.08333333,183.4333333,460.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/26/2022,0,63.06666667,129.7833333,0,663.2,hhANBj74wiclvfuDLGfuDlFZgJ62
7/27/2022,0,0,275.5666667,0,492.15,hhANBj74wiclvfuDLGfuDlFZgJ62
7/28/2022,0,0,455.4166667,0,487.15,hhANBj74wiclvfuDLGfuDlFZgJ62
7/29/2022,0,0,335.25,0,466.35,hhANBj74wiclvfuDLGfuDlFZgJ62
7/30/2022,0,0,201,0,415.8,hhANBj74wiclvfuDLGfuDlFZgJ62
7/31/2022,0,0,84.55,0,565.8,hhANBj74wiclvfuDLGfuDlFZgJ62
8/1/2022,79.93333333,197.85,118.5166667,180.25,410.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/2/2022,78.9,162.3333333,125.5333333,107.7666667,412.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/3/2022,76.78333333,158.85,147.3166667,104.8666667,416,hhANBj74wiclvfuDLGfuDlFZgJ62
8/4/2022,51.51666667,116.0666667,185.1833333,101.1166667,433.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/5/2022,79.8,146.3333333,221.0833333,117.4666667,449.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/6/2022,0,0,437.05,0,478.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/7/2022,0,0,202.0833333,0,507.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/8/2022,0,0,214.4166667,0,655.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/9/2022,0,0,201.6333333,0,511.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/10/2022,0,0,466.2,0,343,hhANBj74wiclvfuDLGfuDlFZgJ62
8/11/2022,0,0,321.1166667,0,616.4,hhANBj74wiclvfuDLGfuDlFZgJ62
8/12/2022,0,0,246.15,23.28333333,435.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/13/2022,0,0,230.1666667,14.4,488.9,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2022,0,0,117.25,33.78333333,641.1,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2022,209.1833333,0,154.9666667,0,424.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2022,70.95,125.15,222.7333333,15.86666667,422.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2022,0,101.9,220.6,91.31666667,388.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2022,0,0,89.11666667,30.71666667,507,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2022,0,142.7666667,202.25,21.88333333,472.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2022,0,0,232,83.06666667,464.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2022,192.4833333,62.2,59.73682171,29.8,520.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2022,0,149.05,337.3166667,55.78333333,466.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2022,0,0,474.3166667,0,398.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2022,124.3333333,132.5,22,37.21666667,361.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2022,0,0,167.2333333,0,302.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2022,0,183.9,177.9166667,0,641.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2022,0,0,420.3166667,0,330.25,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2022,0,0,291.5666667,0,296.45,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2022,0,0,461.5,0,473.65,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2022,0,66.21666667,252.3333333,0,477.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2022,0,0,185.95,0,461,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2022,0,0,449.15,0,447.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2022,0,0,252.2666667,0,491.95,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2022,0,0,537.8166667,0,589.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2022,0,0,251.6333333,0,460.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2022,90.16666667,0,259.4166667,0,506.45,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2022,0,0,251.3333333,0,412.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2022,0,99.71666667,144.2,26.53333333,519.25,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2022,0,221.45,235.5333333,0,395.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2022,0,0,335.5833333,0,431.6,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2022,0,0,373,0,471,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2022,0,180.15,0,91.4,512.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2022,130.2333333,0,0,71.91666667,534.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2022,123.3333333,0,64,50.78333333,451.45,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2022,0,0,479.9833333,49.8,473.95,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2022,0,0,460.25,0,480.766092,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2022,0,0,454,0,469.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2022,0,0,470.4166667,0,436.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2022,0,0,241.5833333,0,528.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2022,0,0,379.3666667,0,535.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/20/2022,0,0,224.8,0,450.55,hhANBj74wiclvfuDLGfuDlFZgJ62
9/21/2022,0,0,291.3,0,455.5,hhANBj74wiclvfuDLGfuDlFZgJ62
9/22/2022,0,0,143.05,0,459.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/23/2022,0,0,290.5666667,0,500.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/24/2022,0,0,306.0666667,0,510.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/25/2022,0,0,453.5,0,580.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/26/2022,0,0,283.3666667,0,592.75,hhANBj74wiclvfuDLGfuDlFZgJ62
9/27/2022,0,0,343.6666667,0,400.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,0,0,275.2666667,0,543.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,0,0,340.2333333,0,372,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,0,0,563.3666667,0,407.95,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,0,0,327.9333333,0,466.4,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,0,0,276.5833333,154.25,467.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,242.6,0,22.16666667,188.3,453.75,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,109.7333333,0,22.13333333,126.5833333,461.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,0,0,450.85,0,307,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,0,0,482.3,0,435.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,0,0,284.9833333,0,530.5,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,0,0,280.2,0,393.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,0,0,259.6666667,0,481.6627778,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,0,0,165,0,494.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,0,74.31666667,391.3,16.7,447.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,0,0,412,0,407.35,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,0,0,237.25,0,468.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,0,0,413.6166667,0,586.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,0,0,428.5666667,0,535.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,0,0,320.6666667,18.58333333,506.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,232.1833333,67.78333333,120.7666667,59.56666667,412.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,0,0,307,0,580,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,0,0,273.7833333,0,471.2,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,0,0,95,0,475.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,0,0,229.2,0,574,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,0,0,376.3666667,0,397.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,0,0,145.9333333,16.6,598.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,0,0,335,0,486.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,0,0,252.9166667,0,508.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,0,0,329,0,496.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,0,0,521.1833333,0,526,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,0,0,342,0,466.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,0,0,499.85,0,414,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,0,0,0,16.53333333,568.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,0,0,354.3,0,510.65,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,136.7833333,2.65,112,13.1,512.75,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,197.7833333,22.28333333,170,13.73333333,408.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/3/2022,59.6,0,729.3833333,0,500.35,hhANBj74wiclvfuDLGfuDlFZgJ62
11/4/2022,5.033333333,0,527.4833333,12.21666667,455.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/5/2022,0,0,337.6,7.6,532.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/6/2022,66.71666667,40.31666667,74.96666667,60.85,447.25,hhANBj74wiclvfuDLGfuDlFZgJ62
11/7/2022,166.6833333,40.53333333,156.2,39.51666667,567.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/8/2022,192.45,41.16666667,307,27.71666667,441.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/9/2022,127.55,25.4,389.05,9.9,506.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/10/2022,104.4166667,41.98333333,226.55,56.08333333,438.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/11/2022,168.5333333,40.55,270.9833333,36.6,515.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/12/2022,0,0,493.3333333,14.01666667,386.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/13/2022,0,0,259.8,0,479.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/14/2022,276.0166667,0,225.35,42.55,553.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/15/2022,330.5166667,0,244.3166667,7.35,405.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/16/2022,420.1166667,111.5333333,0,66.8,424.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/17/2022,370.2833333,111.35,0,65.96666667,437.65,hhANBj74wiclvfuDLGfuDlFZgJ62
11/18/2022,183.4333333,113.6666667,286.5,84.96666667,434.15,hhANBj74wiclvfuDLGfuDlFZgJ62
11/19/2022,91.66666667,25.43333333,338,64.78333333,491.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/20/2022,0,0,720.5833333,0,480.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/21/2022,318.0833333,29.46666667,22.08333333,35.25,517.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/22/2022,113.0666667,0,365.8,0,488.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/23/2022,136.2833333,0,536.7333333,0,433.8,hhANBj74wiclvfuDLGfuDlFZgJ62
11/24/2022,249.25,0,179.6333333,11.43333333,478.65,hhANBj74wiclvfuDLGfuDlFZgJ62
11/25/2022,171.6,0,349.2166667,0,475.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/26/2022,187.7833333,0,448.1333333,12.23333333,499.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/27/2022,35.71666667,0,287.1333333,19.61666667,480.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/28/2022,510.7833333,103.7333333,0,44.08333333,471,hhANBj74wiclvfuDLGfuDlFZgJ62
11/29/2022,489.2666667,40.1,54.55,57.53333333,448.2,hhANBj74wiclvfuDLGfuDlFZgJ62
11/30/2022,239.3833333,0,405.7166667,0,479.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/1/2022,388.9166667,0,357.6833333,25.71666667,420.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/2/2022,0,0,565,0,460.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/3/2022,139.2,0,59.91666667,0,566.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/4/2022,0,0,214,0,482.3777778,hhANBj74wiclvfuDLGfuDlFZgJ62
12/5/2022,383.4,0,209,0,421.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
