date,education,skill,entertainment,selfDevelopment,sleep,currentLoggedInUser
18/03/2022,331.18,0.00,426.00,0.00,411.13,hhANBj74wiclvfuDLGfuDlFZgJ62
19/03/2022,0.00,0.00,675.67,0.00,431.45,hhANBj74wiclvfuDLGfuDlFZgJ62
20/03/2022,242.78,0.00,93.00,0.00,443.35,hhANBj74wiclvfuDLGfuDlFZgJ62
21/03/2022,307.07,0.00,114.00,38.08,482.55,hhANBj74wiclvfuDLGfuDlFZgJ62
22/03/2022,182.65,0.00,332.00,0.00,390.98,hhANBj74wiclvfuDLGfuDlFZgJ62
23/03/2022,265.85,0.00,336.00,4.70,388.20,hhANBj74wiclvfuDLGfuDlFZgJ62
24/03/2022,212.82,0.00,194.00,0.00,436.33,hhANBj74wiclvfuDLGfuDlFZgJ62
25/03/2022,152.98,0.00,126.00,0.00,364.42,hhANBj74wiclvfuDLGfuDlFZgJ62
26/03/2022,0.00,0.00,303.00,0.00,520.72,hhANBj74wiclvfuDLGfuDlFZgJ62
27/03/2022,0.00,0.00,279.00,0.00,393.43,hhANBj74wiclvfuDLGfuDlFZgJ62
28/03/2022,228.82,0.00,48.00,0.00,430.50,hhANBj74wiclvfuDLGfuDlFZgJ62
29/03/2022,311.75,0.00,135.00,0.00,472.03,hhANBj74wiclvfuDLGfuDlFZgJ62
30/03/2022,210.90,0.00,151.00,15.75,379.55,hhANBj74wiclvfuDLGfuDlFZgJ62
31/03/2022,0.00,0.00,411.00,0.00,277.30,hhANBj74wiclvfuDLGfuDlFZgJ62
01/04/2022,67.60,0.00,455.00,0.00,471.52,hhANBj74wiclvfuDLGfuDlFZgJ62
02/04/2022,0.00,0.00,514.00,0.00,288.53,hhANBj74wiclvfuDLGfuDlFZgJ62
03/04/2022,218.95,0.00,14.00,0.00,402.08,hhANBj74wiclvfuDLGfuDlFZgJ62
04/04/2022,523.63,0.00,61.00,0.00,476.70,hhANBj74wiclvfuDLGfuDlFZgJ62
05/04/2022,76.00,0.00,203.00,0.00,476.52,hhANBj74wiclvfuDLGfuDlFZgJ62
06/04/2022,327.13,0.00,330.00,0.00,388.80,hhANBj74wiclvfuDLGfuDlFZgJ62
07/04/2022,85.10,0.00,331.00,0.00,444.32,hhANBj74wiclvfuDLGfuDlFZgJ62
08/04/2022,189.83,0.00,281.00,0.00,491.97,hhANBj74wiclvfuDLGfuDlFZgJ62
09/04/2022,0.00,0.00,856.00,0.00,390.23,hhANBj74wiclvfuDLGfuDlFZgJ62
10/04/2022,204.47,0.00,162.00,0.00,432.82,hhANBj74wiclvfuDLGfuDlFZgJ62
11/04/2022,91.23,0.00,291.00,0.00,421.37,hhANBj74wiclvfuDLGfuDlFZgJ62
12/04/2022,69.65,0.00,335.67,0.00,477.55,hhANBj74wiclvfuDLGfuDlFZgJ62
13/04/2022,244.40,0.00,173.43,48.65,371.05,hhANBj74wiclvfuDLGfuDlFZgJ62
14/04/2022,65.23,0.00,237.00,0.00,405.80,hhANBj74wiclvfuDLGfuDlFZgJ62
15/04/2022,0.00,0.00,390.55,0.00,492.50,hhANBj74wiclvfuDLGfuDlFZgJ62
16/04/2022,0.00,0.00,388.87,52.95,409.48,hhANBj74wiclvfuDLGfuDlFZgJ62
17/04/2022,191.48,0.00,90.40,13.00,536.90,hhANBj74wiclvfuDLGfuDlFZgJ62
18/04/2022,120.93,0.00,261.00,0.00,443.60,hhANBj74wiclvfuDLGfuDlFZgJ62
19/04/2022,245.43,0.00,177.00,0.00,401.20,hhANBj74wiclvfuDLGfuDlFZgJ62
20/04/2022,100.78,0.00,107.00,18.00,450.30,hhANBj74wiclvfuDLGfuDlFZgJ62
21/04/2022,247.67,0.00,222.00,0.00,367.63,hhANBj74wiclvfuDLGfuDlFZgJ62
22/04/2022,478.98,0.00,224.00,0.00,427.47,hhANBj74wiclvfuDLGfuDlFZgJ62
23/04/2022,0.00,0.00,376.13,0.00,355.98,hhANBj74wiclvfuDLGfuDlFZgJ62
24/04/2022,126.47,0.00,231.78,0.00,501.42,hhANBj74wiclvfuDLGfuDlFZgJ62
25/04/2022,275.10,0.00,298.68,0.00,428.27,hhANBj74wiclvfuDLGfuDlFZgJ62
26/04/2022,0.00,0.00,508.00,0.00,385.12,hhANBj74wiclvfuDLGfuDlFZgJ62
27/04/2022,77.22,0.00,242.75,0.00,412.82,hhANBj74wiclvfuDLGfuDlFZgJ62
28/04/2022,122.97,0.00,50.00,0.00,449.62,hhANBj74wiclvfuDLGfuDlFZgJ62
29/04/2022,122.97,0.00,832.00,0.00,441.53,hhANBj74wiclvfuDLGfuDlFZgJ62
30/04/2022,122.97,0.00,149.00,0.00,419.98,hhANBj74wiclvfuDLGfuDlFZgJ62
01/05/2022,0.00,0.00,402.87,0.00,463.43,hhANBj74wiclvfuDLGfuDlFZgJ62
02/05/2022,0.00,0.00,285.63,0.00,451.37,hhANBj74wiclvfuDLGfuDlFZgJ62
03/05/2022,66.28,0.00,391.45,0.00,460.07,hhANBj74wiclvfuDLGfuDlFZgJ62
04/05/2022,52.50,0.00,254.92,0.00,381.57,hhANBj74wiclvfuDLGfuDlFZgJ62
05/05/2022,0.00,0.00,611.28,0.00,554.47,hhANBj74wiclvfuDLGfuDlFZgJ62
06/05/2022,0.00,0.00,374.03,0.00,421.85,hhANBj74wiclvfuDLGfuDlFZgJ62
07/05/2022,0.00,11.53,221.53,0.00,430.78,hhANBj74wiclvfuDLGfuDlFZgJ62
08/05/2022,0.00,0.00,227.00,61.97,391.67,hhANBj74wiclvfuDLGfuDlFZgJ62
09/05/2022,0.00,0.00,246.63,0.00,385.23,hhANBj74wiclvfuDLGfuDlFZgJ62
10/05/2022,0.00,118.07,354.98,0.00,528.30,hhANBj74wiclvfuDLGfuDlFZgJ62
11/05/2022,0.00,32.48,284.72,0.00,508.13,hhANBj74wiclvfuDLGfuDlFZgJ62
12/05/2022,0.00,44.20,144.00,0.00,485.28,hhANBj74wiclvfuDLGfuDlFZgJ62
13/05/2022,0.00,0.00,435.35,0.00,447.15,hhANBj74wiclvfuDLGfuDlFZgJ62
14/05/2022,0.00,43.47,680.23,0.00,498.25,hhANBj74wiclvfuDLGfuDlFZgJ62
15/05/2022,0.00,0.00,419.57,0.00,373.47,hhANBj74wiclvfuDLGfuDlFZgJ62
16/05/2022,0.00,59.67,145.00,0.00,462.72,hhANBj74wiclvfuDLGfuDlFZgJ62
17/05/2022,173.12,46.23,99.00,0.00,515.52,hhANBj74wiclvfuDLGfuDlFZgJ62
18/05/2022,25.85,0.00,188.00,0.00,440.53,hhANBj74wiclvfuDLGfuDlFZgJ62
19/05/2022,0.00,0.00,470.00,0.00,478.00,hhANBj74wiclvfuDLGfuDlFZgJ62
20/05/2022,0.00,0.00,191.00,0.00,401.52,hhANBj74wiclvfuDLGfuDlFZgJ62
21/05/2022,0.00,0.00,257.88,0.00,461.87,hhANBj74wiclvfuDLGfuDlFZgJ62
22/05/2022,0.00,0.00,580.21,0.00,393.85,hhANBj74wiclvfuDLGfuDlFZgJ62
23/05/2022,0.00,69.85,575.85,0.00,552.53,hhANBj74wiclvfuDLGfuDlFZgJ62
24/05/2022,0.00,0.00,788.83,0.00,322.00,hhANBj74wiclvfuDLGfuDlFZgJ62
25/05/2022,0.00,0.00,494.30,0.00,505.88,hhANBj74wiclvfuDLGfuDlFZgJ62
26/05/2022,0.00,52.87,215.82,0.00,519.03,hhANBj74wiclvfuDLGfuDlFZgJ62
27/05/2022,0.00,0.00,471.77,0.00,459.00,hhANBj74wiclvfuDLGfuDlFZgJ62
28/05/2022,0.00,0.00,249.48,0.00,411.57,hhANBj74wiclvfuDLGfuDlFZgJ62
29/05/2022,0.00,68.33,487.00,0.00,462.28,hhANBj74wiclvfuDLGfuDlFZgJ62
30/05/2022,0.00,170.95,297.53,46.00,504.43,hhANBj74wiclvfuDLGfuDlFZgJ62
31/05/2022,0.00,130.50,156.32,32.00,534.93,hhANBj74wiclvfuDLGfuDlFZgJ62
01/06/2022,0.00,197.23,256.57,141.47,372.30,hhANBj74wiclvfuDLGfuDlFZgJ62
02/06/2022,0.00,264.67,211.52,0.00,448.75,hhANBj74wiclvfuDLGfuDlFZgJ62
03/06/2022,0.00,256.48,142.47,100.75,427.88,hhANBj74wiclvfuDLGfuDlFZgJ62
04/06/2022,0.00,0.00,439.95,25.53,352.42,hhANBj74wiclvfuDLGfuDlFZgJ62
05/06/2022,0.00,164.52,171.85,120.97,601.97,hhANBj74wiclvfuDLGfuDlFZgJ62
06/06/2022,64.72,279.20,219.45,43.05,400.88,hhANBj74wiclvfuDLGfuDlFZgJ62
07/06/2022,172.72,60.05,175.17,16.92,459.30,hhANBj74wiclvfuDLGfuDlFZgJ62
08/06/2022,0.00,332.77,153.87,102.70,465.73,hhANBj74wiclvfuDLGfuDlFZgJ62
09/06/2022,0.00,0.00,191.55,80.97,450.72,hhANBj74wiclvfuDLGfuDlFZgJ62
10/06/2022,0.00,181.78,142.32,20.23,415.92,hhANBj74wiclvfuDLGfuDlFZgJ62
11/06/2022,0.00,48.65,313.30,24.50,272.18,hhANBj74wiclvfuDLGfuDlFZgJ62
12/06/2022,0.00,119.02,157.63,27.67,490.90,hhANBj74wiclvfuDLGfuDlFZgJ62
13/06/2022,0.00,148.75,132.85,0.00,558.22,hhANBj74wiclvfuDLGfuDlFZgJ62
14/06/2022,0.00,233.97,138.82,83.73,419.72,hhANBj74wiclvfuDLGfuDlFZgJ62
15/06/2022,0.00,186.20,227.98,38.42,363.98,hhANBj74wiclvfuDLGfuDlFZgJ62
16/06/2022,0.00,0.00,245.00,0.00,312.47,hhANBj74wiclvfuDLGfuDlFZgJ62
17/06/2022,0.00,130.22,95.00,30.93,500.42,hhANBj74wiclvfuDLGfuDlFZgJ62
18/06/2022,0.00,199.75,130.55,167.30,521.15,hhANBj74wiclvfuDLGfuDlFZgJ62
19/06/2022,0.00,260.45,102.00,103.93,389.78,hhANBj74wiclvfuDLGfuDlFZgJ62
20/06/2022,0.00,136.43,135.00,138.50,541.30,hhANBj74wiclvfuDLGfuDlFZgJ62
21/06/2022,0.00,114.45,106.77,30.35,392.33,hhANBj74wiclvfuDLGfuDlFZgJ62
22/06/2022,0.00,0.00,480.28,0.00,572.32,hhANBj74wiclvfuDLGfuDlFZgJ62
23/06/2022,0.00,260.03,109.00,60.10,454.42,hhANBj74wiclvfuDLGfuDlFZgJ62
24/06/2022,0.00,275.88,370.93,96.48,483.55,hhANBj74wiclvfuDLGfuDlFZgJ62
25/06/2022,0.00,177.95,315.63,0.00,392.83,hhANBj74wiclvfuDLGfuDlFZgJ62
26/06/2022,0.00,94.42,199.55,94.53,494.20,hhANBj74wiclvfuDLGfuDlFZgJ62
27/06/2022,0.00,104.95,112.62,60.88,463.45,hhANBj74wiclvfuDLGfuDlFZgJ62
28/06/2022,0.00,118.33,223.60,0.00,417.10,hhANBj74wiclvfuDLGfuDlFZgJ62
29/06/2022,0.00,103.85,398.22,60.42,313.25,hhANBj74wiclvfuDLGfuDlFZgJ62
30/06/2022,0.00,0.00,271.68,0.00,303.67,hhANBj74wiclvfuDLGfuDlFZgJ62
01/07/2022,0.00,0.00,229.53,0.00,379.45,hhANBj74wiclvfuDLGfuDlFZgJ62
02/07/2022,0.00,0.00,476.37,0.00,630.00,hhANBj74wiclvfuDLGfuDlFZgJ62
03/07/2022,0.00,0.00,520.15,0.00,611.35,hhANBj74wiclvfuDLGfuDlFZgJ62
04/07/2022,0.00,0.00,348.28,0.00,492.61,hhANBj74wiclvfuDLGfuDlFZgJ62
05/07/2022,0.00,0.00,517.00,0.00,607.40,hhANBj74wiclvfuDLGfuDlFZgJ62
06/07/2022,0.00,91.93,313.70,39.23,471.92,hhANBj74wiclvfuDLGfuDlFZgJ62
07/07/2022,0.00,0.00,0.00,120.32,547.28,hhANBj74wiclvfuDLGfuDlFZgJ62
08/07/2022,0.00,70.53,460.23,0.00,632.07,hhANBj74wiclvfuDLGfuDlFZgJ62
09/07/2022,0.00,0.00,288.43,0.00,406.57,hhANBj74wiclvfuDLGfuDlFZgJ62
10/07/2022,0.00,0.00,190.03,80.38,550.32,hhANBj74wiclvfuDLGfuDlFZgJ62
11/07/2022,0.00,223.77,60.00,61.52,489.57,hhANBj74wiclvfuDLGfuDlFZgJ62
12/07/2022,0.00,175.07,287.00,26.82,446.03,hhANBj74wiclvfuDLGfuDlFZgJ62
13/07/2022,0.00,79.52,310.93,0.00,441.45,hhANBj74wiclvfuDLGfuDlFZgJ62
14/07/2022,0.00,21.83,288.98,0.00,414.18,hhANBj74wiclvfuDLGfuDlFZgJ62
15/07/2022,0.00,49.13,323.12,0.00,450.13,hhANBj74wiclvfuDLGfuDlFZgJ62
16/07/2022,0.00,0.00,646.33,0.00,552.18,hhANBj74wiclvfuDLGfuDlFZgJ62
17/07/2022,0.00,126.05,101.00,0.00,484.15,hhANBj74wiclvfuDLGfuDlFZgJ62
18/07/2022,0.00,241.10,155.87,134.30,549.95,hhANBj74wiclvfuDLGfuDlFZgJ62
19/07/2022,0.00,84.22,172.48,33.30,360.22,hhANBj74wiclvfuDLGfuDlFZgJ62
20/07/2022,0.00,0.00,346.32,0.00,301.00,hhANBj74wiclvfuDLGfuDlFZgJ62
21/07/2022,0.00,29.07,208.78,39.38,426.78,hhANBj74wiclvfuDLGfuDlFZgJ62
22/07/2022,0.00,0.00,332.17,20.80,436.92,hhANBj74wiclvfuDLGfuDlFZgJ62
23/07/2022,0.00,0.00,243.17,0.00,514.88,hhANBj74wiclvfuDLGfuDlFZgJ62
24/07/2022,0.00,0.00,123.00,29.28,523.60,hhANBj74wiclvfuDLGfuDlFZgJ62
25/07/2022,0.00,171.20,31.08,183.43,460.37,hhANBj74wiclvfuDLGfuDlFZgJ62
26/07/2022,0.00,63.07,129.78,0.00,663.20,hhANBj74wiclvfuDLGfuDlFZgJ62
27/07/2022,0.00,0.00,275.57,0.00,492.15,hhANBj74wiclvfuDLGfuDlFZgJ62
28/07/2022,0.00,0.00,455.42,0.00,487.15,hhANBj74wiclvfuDLGfuDlFZgJ62
29/07/2022,0.00,0.00,335.25,0.00,466.35,hhANBj74wiclvfuDLGfuDlFZgJ62
30/07/2022,0.00,0.00,201.00,0.00,415.80,hhANBj74wiclvfuDLGfuDlFZgJ62
31/07/2022,0.00,0.00,84.55,0.00,565.80,hhANBj74wiclvfuDLGfuDlFZgJ62
01/08/2022,79.93,197.85,118.52,180.25,410.92,hhANBj74wiclvfuDLGfuDlFZgJ62
02/08/2022,78.90,162.33,125.53,107.77,412.48,hhANBj74wiclvfuDLGfuDlFZgJ62
03/08/2022,76.78,158.85,147.32,104.87,416.00,hhANBj74wiclvfuDLGfuDlFZgJ62
04/08/2022,51.52,116.07,185.18,101.12,433.18,hhANBj74wiclvfuDLGfuDlFZgJ62
05/08/2022,79.80,146.33,221.08,117.47,449.53,hhANBj74wiclvfuDLGfuDlFZgJ62
06/08/2022,0.00,0.00,437.05,0.00,478.03,hhANBj74wiclvfuDLGfuDlFZgJ62
07/08/2022,0.00,0.00,202.08,0.00,507.68,hhANBj74wiclvfuDLGfuDlFZgJ62
08/08/2022,0.00,0.00,214.42,0.00,655.17,hhANBj74wiclvfuDLGfuDlFZgJ62
09/08/2022,0.00,0.00,201.63,0.00,511.82,hhANBj74wiclvfuDLGfuDlFZgJ62
10/08/2022,0.00,0.00,466.20,0.00,343.00,hhANBj74wiclvfuDLGfuDlFZgJ62
11/08/2022,0.00,0.00,321.12,0.00,616.40,hhANBj74wiclvfuDLGfuDlFZgJ62
12/08/2022,0.00,0.00,246.15,23.28,435.63,hhANBj74wiclvfuDLGfuDlFZgJ62
13/08/2022,0.00,0.00,230.17,14.40,488.90,hhANBj74wiclvfuDLGfuDlFZgJ62
14/08/2022,0.00,0.00,117.25,33.78,641.10,hhANBj74wiclvfuDLGfuDlFZgJ62
15/08/2022,209.18,0.00,154.97,0.00,424.18,hhANBj74wiclvfuDLGfuDlFZgJ62
16/08/2022,70.95,125.15,222.73,15.87,422.12,hhANBj74wiclvfuDLGfuDlFZgJ62
17/08/2022,0.00,101.90,220.60,91.32,388.48,hhANBj74wiclvfuDLGfuDlFZgJ62
18/08/2022,0.00,0.00,89.12,30.72,507.00,hhANBj74wiclvfuDLGfuDlFZgJ62
19/08/2022,0.00,142.77,202.25,21.88,472.63,hhANBj74wiclvfuDLGfuDlFZgJ62
20/08/2022,0.00,0.00,232.00,83.07,464.92,hhANBj74wiclvfuDLGfuDlFZgJ62
21/08/2022,192.48,62.20,59.74,29.80,520.68,hhANBj74wiclvfuDLGfuDlFZgJ62
22/08/2022,0.00,149.05,337.32,55.78,466.48,hhANBj74wiclvfuDLGfuDlFZgJ62
23/08/2022,0.00,0.00,474.32,0.00,398.28,hhANBj74wiclvfuDLGfuDlFZgJ62
24/08/2022,124.33,132.50,22.00,37.22,361.07,hhANBj74wiclvfuDLGfuDlFZgJ62
25/08/2022,0.00,0.00,167.23,0.00,302.77,hhANBj74wiclvfuDLGfuDlFZgJ62
26/08/2022,0.00,183.90,177.92,0.00,641.22,hhANBj74wiclvfuDLGfuDlFZgJ62
27/08/2022,0.00,0.00,420.32,0.00,330.25,hhANBj74wiclvfuDLGfuDlFZgJ62
28/08/2022,0.00,0.00,291.57,0.00,296.45,hhANBj74wiclvfuDLGfuDlFZgJ62
29/08/2022,0.00,0.00,461.50,0.00,473.65,hhANBj74wiclvfuDLGfuDlFZgJ62
30/08/2022,0.00,66.22,252.33,0.00,477.03,hhANBj74wiclvfuDLGfuDlFZgJ62
31/08/2022,0.00,0.00,185.95,0.00,461.00,hhANBj74wiclvfuDLGfuDlFZgJ62
01/09/2022,0.00,0.00,449.15,0.00,447.42,hhANBj74wiclvfuDLGfuDlFZgJ62
02/09/2022,0.00,0.00,252.27,0.00,491.95,hhANBj74wiclvfuDLGfuDlFZgJ62
03/09/2022,0.00,0.00,537.82,0.00,589.82,hhANBj74wiclvfuDLGfuDlFZgJ62
04/09/2022,0.00,0.00,251.63,0.00,460.52,hhANBj74wiclvfuDLGfuDlFZgJ62
05/09/2022,90.17,0.00,259.42,0.00,506.45,hhANBj74wiclvfuDLGfuDlFZgJ62
06/09/2022,0.00,0.00,251.33,0.00,412.43,hhANBj74wiclvfuDLGfuDlFZgJ62
07/09/2022,0.00,99.72,144.20,26.53,519.25,hhANBj74wiclvfuDLGfuDlFZgJ62
08/09/2022,0.00,221.45,235.53,0.00,395.58,hhANBj74wiclvfuDLGfuDlFZgJ62
09/09/2022,0.00,0.00,335.58,0.00,431.60,hhANBj74wiclvfuDLGfuDlFZgJ62
10/09/2022,0.00,0.00,373.00,0.00,471.00,hhANBj74wiclvfuDLGfuDlFZgJ62
11/09/2022,0.00,180.15,0.00,91.40,512.62,hhANBj74wiclvfuDLGfuDlFZgJ62
12/09/2022,130.23,0.00,0.00,71.92,534.57,hhANBj74wiclvfuDLGfuDlFZgJ62
13/09/2022,123.33,0.00,64.00,50.78,451.45,hhANBj74wiclvfuDLGfuDlFZgJ62
14/09/2022,0.00,0.00,479.98,49.80,473.95,hhANBj74wiclvfuDLGfuDlFZgJ62
15/09/2022,0.00,0.00,460.25,0.00,480.77,hhANBj74wiclvfuDLGfuDlFZgJ62
16/09/2022,0.00,0.00,454.00,0.00,469.42,hhANBj74wiclvfuDLGfuDlFZgJ62
17/09/2022,0.00,0.00,470.42,0.00,436.58,hhANBj74wiclvfuDLGfuDlFZgJ62
18/09/2022,0.00,0.00,241.58,0.00,528.13,hhANBj74wiclvfuDLGfuDlFZgJ62
19/09/2022,0.00,0.00,379.37,0.00,535.87,hhANBj74wiclvfuDLGfuDlFZgJ62
20/09/2022,0.00,0.00,224.80,0.00,450.55,hhANBj74wiclvfuDLGfuDlFZgJ62
21/09/2022,0.00,0.00,291.30,0.00,455.50,hhANBj74wiclvfuDLGfuDlFZgJ62
22/09/2022,0.00,0.00,143.05,0.00,459.63,hhANBj74wiclvfuDLGfuDlFZgJ62
23/09/2022,0.00,0.00,290.57,0.00,500.48,hhANBj74wiclvfuDLGfuDlFZgJ62
24/09/2022,0.00,0.00,306.07,0.00,510.53,hhANBj74wiclvfuDLGfuDlFZgJ62
25/09/2022,0.00,0.00,453.50,0.00,580.07,hhANBj74wiclvfuDLGfuDlFZgJ62
26/09/2022,0.00,0.00,283.37,0.00,592.75,hhANBj74wiclvfuDLGfuDlFZgJ62
27/09/2022,0.00,0.00,343.67,0.00,400.17,hhANBj74wiclvfuDLGfuDlFZgJ62
28/09/2022,0.00,0.00,275.27,0.00,543.98,hhANBj74wiclvfuDLGfuDlFZgJ62
29/09/2022,0.00,0.00,340.23,0.00,372.00,hhANBj74wiclvfuDLGfuDlFZgJ62
30/09/2022,0.00,0.00,563.37,0.00,407.95,hhANBj74wiclvfuDLGfuDlFZgJ62
01/10/2022,0.00,0.00,327.93,0.00,466.40,hhANBj74wiclvfuDLGfuDlFZgJ62
02/10/2022,0.00,0.00,276.58,154.25,467.82,hhANBj74wiclvfuDLGfuDlFZgJ62
03/10/2022,242.60,0.00,22.17,188.30,453.75,hhANBj74wiclvfuDLGfuDlFZgJ62
04/10/2022,109.73,0.00,22.13,126.58,461.78,hhANBj74wiclvfuDLGfuDlFZgJ62
05/10/2022,0.00,0.00,450.85,0.00,307.00,hhANBj74wiclvfuDLGfuDlFZgJ62
06/10/2022,0.00,0.00,482.30,0.00,435.45,hhANBj74wiclvfuDLGfuDlFZgJ62
07/10/2022,0.00,0.00,284.98,0.00,530.50,hhANBj74wiclvfuDLGfuDlFZgJ62
08/10/2022,0.00,0.00,280.20,0.00,393.27,hhANBj74wiclvfuDLGfuDlFZgJ62
09/10/2022,0.00,0.00,259.67,0.00,481.66,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,0.00,0.00,165.00,0.00,494.45,hhANBj74wiclvfuDLGfuDlFZgJ62
11/10/2022,0.00,74.32,391.30,16.70,447.93,hhANBj74wiclvfuDLGfuDlFZgJ62
12/10/2022,0.00,0.00,412.00,0.00,407.35,hhANBj74wiclvfuDLGfuDlFZgJ62
13/10/2022,0.00,0.00,237.25,0.00,468.52,hhANBj74wiclvfuDLGfuDlFZgJ62
14/10/2022,0.00,0.00,413.62,0.00,586.92,hhANBj74wiclvfuDLGfuDlFZgJ62
15/10/2022,0.00,0.00,428.57,0.00,535.92,hhANBj74wiclvfuDLGfuDlFZgJ62
16/10/2022,0.00,0.00,320.67,18.58,506.93,hhANBj74wiclvfuDLGfuDlFZgJ62
17/10/2022,232.18,67.78,120.77,59.57,412.45,hhANBj74wiclvfuDLGfuDlFZgJ62
18/10/2022,0.00,0.00,307.00,0.00,580.00,hhANBj74wiclvfuDLGfuDlFZgJ62
19/10/2022,0.00,0.00,273.78,0.00,471.20,hhANBj74wiclvfuDLGfuDlFZgJ62
20/10/2022,0.00,0.00,95.00,0.00,475.08,hhANBj74wiclvfuDLGfuDlFZgJ62
21/10/2022,0.00,0.00,229.20,0.00,574.00,hhANBj74wiclvfuDLGfuDlFZgJ62
22/10/2022,0.00,0.00,376.37,0.00,397.18,hhANBj74wiclvfuDLGfuDlFZgJ62
23/10/2022,0.00,0.00,145.93,16.60,598.97,hhANBj74wiclvfuDLGfuDlFZgJ62
24/10/2022,0.00,0.00,335.00,0.00,486.38,hhANBj74wiclvfuDLGfuDlFZgJ62
25/10/2022,0.00,0.00,252.92,0.00,508.17,hhANBj74wiclvfuDLGfuDlFZgJ62
26/10/2022,0.00,0.00,329.00,0.00,496.43,hhANBj74wiclvfuDLGfuDlFZgJ62
27/10/2022,0.00,0.00,521.18,0.00,526.00,hhANBj74wiclvfuDLGfuDlFZgJ62
28/10/2022,0.00,0.00,342.00,0.00,466.57,hhANBj74wiclvfuDLGfuDlFZgJ62
29/10/2022,0.00,0.00,499.85,0.00,414.00,hhANBj74wiclvfuDLGfuDlFZgJ62
30/10/2022,0.00,0.00,0.00,16.53,568.82,hhANBj74wiclvfuDLGfuDlFZgJ62
31/10/2022,0.00,0.00,354.30,0.00,510.65,hhANBj74wiclvfuDLGfuDlFZgJ62
01/11/2022,136.78,2.65,112.00,13.10,512.75,hhANBj74wiclvfuDLGfuDlFZgJ62
02/11/2022,197.78,22.28,170.00,13.73,408.93,hhANBj74wiclvfuDLGfuDlFZgJ62
03/11/2022,59.60,0.00,729.38,0.00,500.35,hhANBj74wiclvfuDLGfuDlFZgJ62
04/11/2022,5.03,0.00,527.48,12.22,455.77,hhANBj74wiclvfuDLGfuDlFZgJ62
05/11/2022,0.00,0.00,337.60,7.60,532.87,hhANBj74wiclvfuDLGfuDlFZgJ62
06/11/2022,66.72,40.32,74.97,60.85,447.25,hhANBj74wiclvfuDLGfuDlFZgJ62
07/11/2022,166.68,40.53,156.20,39.52,567.92,hhANBj74wiclvfuDLGfuDlFZgJ62
08/11/2022,192.45,41.17,307.00,27.72,441.83,hhANBj74wiclvfuDLGfuDlFZgJ62
09/11/2022,127.55,25.40,389.05,9.90,506.23,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,104.42,41.98,226.55,56.08,438.92,hhANBj74wiclvfuDLGfuDlFZgJ62
11/11/2022,168.53,40.55,270.98,36.60,515.48,hhANBj74wiclvfuDLGfuDlFZgJ62
12/11/2022,0.00,0.00,493.33,14.02,386.83,hhANBj74wiclvfuDLGfuDlFZgJ62
13/11/2022,0.00,0.00,259.80,0.00,479.08,hhANBj74wiclvfuDLGfuDlFZgJ62
14/11/2022,276.02,0.00,225.35,42.55,553.52,hhANBj74wiclvfuDLGfuDlFZgJ62
15/11/2022,330.52,0.00,244.32,7.35,405.47,hhANBj74wiclvfuDLGfuDlFZgJ62
16/11/2022,420.12,111.53,0.00,66.80,424.23,hhANBj74wiclvfuDLGfuDlFZgJ62
17/11/2022,370.28,111.35,0.00,65.97,437.65,hhANBj74wiclvfuDLGfuDlFZgJ62
18/11/2022,183.43,113.67,286.50,84.97,434.15,hhANBj74wiclvfuDLGfuDlFZgJ62
19/11/2022,91.67,25.43,338.00,64.78,491.73,hhANBj74wiclvfuDLGfuDlFZgJ62
20/11/2022,0.00,0.00,720.58,0.00,480.12,hhANBj74wiclvfuDLGfuDlFZgJ62
21/11/2022,318.08,29.47,22.08,35.25,517.47,hhANBj74wiclvfuDLGfuDlFZgJ62
22/11/2022,113.07,0.00,365.80,0.00,488.82,hhANBj74wiclvfuDLGfuDlFZgJ62
23/11/2022,136.28,0.00,536.73,0.00,433.80,hhANBj74wiclvfuDLGfuDlFZgJ62
24/11/2022,249.25,0.00,179.63,11.43,478.65,hhANBj74wiclvfuDLGfuDlFZgJ62
25/11/2022,171.60,0.00,349.22,0.00,475.58,hhANBj74wiclvfuDLGfuDlFZgJ62
26/11/2022,187.78,0.00,448.13,12.23,499.32,hhANBj74wiclvfuDLGfuDlFZgJ62
27/11/2022,35.72,0.00,287.13,19.62,480.33,hhANBj74wiclvfuDLGfuDlFZgJ62
28/11/2022,510.78,103.73,0.00,44.08,471.00,hhANBj74wiclvfuDLGfuDlFZgJ62
29/11/2022,489.27,40.10,54.55,57.53,448.20,hhANBj74wiclvfuDLGfuDlFZgJ62
30/11/2022,239.38,0.00,405.72,0.00,479.67,hhANBj74wiclvfuDLGfuDlFZgJ62
01/12/2022,388.92,0.00,357.68,25.72,420.48,hhANBj74wiclvfuDLGfuDlFZgJ62
02/12/2022,0.00,0.00,565.00,0.00,460.37,hhANBj74wiclvfuDLGfuDlFZgJ62
03/12/2022,139.20,0.00,59.92,0.00,566.28,hhANBj74wiclvfuDLGfuDlFZgJ62
04/12/2022,0.00,0.00,214.00,0.00,482.38,hhANBj74wiclvfuDLGfuDlFZgJ62
05/12/2022,383.40,0.00,209.00,0.00,421.47,hhANBj74wiclvfuDLGfuDlFZgJ62
